Prep,Frame,H,M,Phase,Combo,Bout,Time,Class,Type,Moves,AComp,DComp
,,,,,,,,,,,,
925,5040,4,21,,H4M21,115,42.8369025,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5040,4,23,,H4M23,115,42.8369025,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5041,3,25,,H3M25,115,42.84540217,I,TR,Dgap,A,V
,,,,,,,,,,,,
925,5041,4,25,,H4M25,115,42.84540217,I,TR,Dgap,A,V
,,,,,,,,,,,,
925,5041,2,3,,H2M3,115,42.84540217,II,DL,Dgap,A,D
,,,,,,,,,,,,
925,5042,2,8,,H2M8,115,42.85390183,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5048,6,3,,H6M3,115,42.90489983,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5048,6,2,,H6M2,115,42.90489983,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5049,5,3,,H5M3,115,42.9133995,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5049,7,13,,H7M13,115,42.9133995,III,VL,Lift,P,V
,,,,,,,,,,,,
925,5050,7,28,,H7M28,115,42.92189917,I,VO,Lift,P,V
,,,,,,,,,,,,
925,5050,6,26,,H6M26,115,42.92189917,I,VA,Lift,P,V
,,,,,,,,,,,,
925,5058,6,13,,H6M13,116,42.9898965,III,VL,Lift,P,V
,,,,,,,,,,,,
925,5059,6,25,,H6M25,116,42.99839617,I,TR,Lift,P,V
,,,,,,,,,,,,
925,5060,5,13,,H5M13,116,43.00689583,III,VL,Lift,P,V
,,,,,,,,,,,,
925,5061,5,8,,H5M8,116,43.0153955,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5061,5,3,,H5M3,116,43.0153955,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5062,6,21,,H6M21,116,43.02389517,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5062,6,23,,H6M23,116,43.02389517,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5062,5,23,,H5M23,116,43.02389517,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5063,5,24,,H5M24,116,43.03239483,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5064,5,22,,H5M22,116,43.0408945,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5065,4,8,,H4M8,116,43.04939417,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5065,4,21,,H4M21,116,43.04939417,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5065,4,23,,H4M23,116,43.04939417,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5065,3,3,,H3M3,116,43.04939417,II,DL,Dgap,A,D
,,,,,,,,,,,,
925,5066,4,22,,H4M22,116,43.05789383,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5066,5,25,,H5M25,116,43.05789383,I,TR,Dgap,P,V
,,,,,,,,,,,,
925,5066,4,25,,H4M25,116,43.05789383,I,TR,Dgap,A,V
,,,,,,,,,,,,
925,5066,3,21,,H3M21,116,43.05789383,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5067,5,2,,H5M2,116,43.0663935,II,DL,Dgap,P,D
,,,,,,,,,,,,
925,5067,3,22,,H3M22,116,43.0663935,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5067,3,23,,H3M23,116,43.0663935,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5067,2,8,,H2M8,116,43.0663935,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5068,3,26,,H3M26,116,43.07489317,I,VA,Dgap,A,V
,,,,,,,,,,,,
925,5068,3,28,,H3M28,116,43.07489317,I,VO,Dgap,A,V
,,,,,,,,,,,,
925,5068,4,2,,H4M2,116,43.07489317,II,DL,Dgap,A,D
,,,,,,,,,,,,
925,5068,3,24,,H3M24,116,43.07489317,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5069,3,2,,H3M2,116,43.08339283,II,DL,Dgap,A,D
,,,,,,,,,,,,
925,5069,2,24,,H2M24,116,43.08339283,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5069,3,25,,H3M25,116,43.08339283,I,TR,Dgap,A,V
,,,,,,,,,,,,
925,5070,1,8,,H1M8,116,43.0918925,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5074,2,4,,H2M4,116,43.12589117,II,DL,Dgap,A,D
,,,,,,,,,,,,
925,5075,6,2,,H6M2,116,43.13439083,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5075,6,3,,H6M3,116,43.13439083,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5075,7,26,,H7M26,116,43.13439083,I,VA,Lift,P,V
,,,,,,,,,,,,
925,5075,7,13,,H7M13,116,43.13439083,III,VL,Lift,P,V
,,,,,,,,,,,,
925,5075,7,3,,H7M3,116,43.13439083,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5076,6,13,,H6M13,116,43.1428905,III,VL,Lift,P,V
,,,,,,,,,,,,
925,5076,6,8,,H6M8,116,43.1428905,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5076,7,2,,H7M2,116,43.1428905,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5076,6,26,,H6M26,116,43.1428905,I,VA,Lift,P,V
,,,,,,,,,,,,
925,5076,5,26,,H5M26,116,43.1428905,I,VA,Lift,P,V
,,,,,,,,,,,,
925,5076,5,3,,H5M3,116,43.1428905,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5076,5,2,,H5M2,116,43.1428905,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5076,5,13,,H5M13,116,43.1428905,III,VL,Lift,P,V
,,,,,,,,,,,,
925,5077,5,1,,H5M1,116,43.15139017,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5077,6,2,,H6M2,116,43.15139017,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5077,4,3,,H4M3,116,43.15139017,II,DL,Lift,A,D
,,,,,,,,,,,,
925,5076,7,25,,H7M25,116,43.1428905,I,TR,Lift,P,V
,,,,,,,,,,,,
925,5080,6,28,,H6M28,116,43.17688917,I,VO,Lift,P,V
,,,,,,,,,,,,
925,5083,5,8,,H5M8,116,43.20238817,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5084,4,8,,H4M8,116,43.21088783,III,TR,Lift,A,TR
,,,,,,,,,,,,
925,5085,6,21,,H6M21,116,43.2193875,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5085,6,23,,H6M23,116,43.2193875,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5086,5,23,,H5M23,116,43.22788717,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5087,5,24,,H5M24,116,43.23638683,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5088,5,28,,H5M28,116,43.2448865,I,VO,Lift,P,V
,,,,,,,,,,,,
925,5088,5,25,,H5M25,116,43.2448865,I,TR,Lift,P,V
,,,,,,,,,,,,
925,5089,5,22,,H5M22,116,43.25338617,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5105,7,13,,H7M13,117,43.38938083,III,VL,Lift,P,V
,,,,,,,,,,,,
925,5106,7,26,,H7M26,117,43.3978805,I,VA,Lift,P,V
,,,,,,,,,,,,
925,5106,6,3,,H6M3,117,43.3978805,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5106,6,2,,H6M2,117,43.3978805,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5106,7,3,,H7M3,117,43.3978805,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5107,6,13,,H6M13,117,43.40638017,III,VL,Lift,P,V
,,,,,,,,,,,,
925,5107,5,13,,H5M13,117,43.40638017,III,VL,Lift,P,V
,,,,,,,,,,,,
925,5107,6,26,,H6M26,117,43.40638017,I,VA,Lift,P,V
,,,,,,,,,,,,
925,5107,5,26,,H5M26,117,43.40638017,I,VA,Lift,P,V
,,,,,,,,,,,,
925,5107,5,3,,H5M3,117,43.40638017,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5107,5,2,,H5M2,117,43.40638017,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5108,6,8,,H6M8,117,43.41487983,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5108,7,28,,H7M28,117,43.41487983,I,VO,Lift,P,V
,,,,,,,,,,,,
925,5108,6,25,,H6M25,117,43.41487983,I,TR,Lift,P,V
,,,,,,,,,,,,
925,5108,5,1,,H5M1,117,43.41487983,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5121,6,8,,H6M8,118,43.5253755,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5122,6,21,,H6M21,118,43.53387517,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5122,6,23,,H6M23,118,43.53387517,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5122,5,8,,H5M8,118,43.53387517,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5123,5,23,,H5M23,118,43.54237483,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5123,5,24,,H5M24,118,43.54237483,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5124,5,22,,H5M22,118,43.5508745,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5125,4,8,,H4M8,118,43.55937417,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5125,5,28,,H5M28,118,43.55937417,I,VO,Dgap,P,V
,,,,,,,,,,,,
925,5125,6,3,,H6M3,118,43.55937417,II,DL,Dgap,P,D
,,,,,,,,,,,,
925,5126,6,26,,H6M26,118,43.56787383,I,VA,Dgap,P,V
,,,,,,,,,,,,
925,5126,4,21,,H4M21,118,43.56787383,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5126,4,23,,H4M23,118,43.56787383,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5127,4,22,,H4M22,118,43.5763735,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5127,6,25,,H6M25,118,43.5763735,I,TR,Dgap,P,V
,,,,,,,,,,,,
925,5128,4,26,,H4M26,118,43.58487317,I,VA,Dgap,A,V
,,,,,,,,,,,,
925,5128,2,8,,H2M8,118,43.58487317,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5128,4,28,,H4M28,118,43.58487317,I,VO,Dgap,A,V
,,,,,,,,,,,,
925,5128,3,21,,H3M21,118,43.58487317,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5128,3,23,,H3M23,118,43.58487317,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5128,4,25,,H4M25,118,43.58487317,I,TR,Dgap,A,V
,,,,,,,,,,,,
925,5129,4,2,,H4M2,118,43.59337283,II,DL,Dgap,A,D
,,,,,,,,,,,,
925,5129,3,2,,H3M2,118,43.59337283,II,DL,Dgap,A,D
,,,,,,,,,,,,
925,5129,3,8,,H3M8,118,43.59337283,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5129,3,22,,H3M22,118,43.59337283,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5129,3,24,,H3M24,118,43.59337283,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5129,2,22,,H2M22,118,43.59337283,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5129,2,23,,H2M23,118,43.59337283,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5130,2,21,,H2M21,118,43.6018725,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5130,3,26,,H3M26,118,43.6018725,I,VA,Dgap,A,V
,,,,,,,,,,,,
925,5130,3,28,,H3M28,118,43.6018725,I,VO,Dgap,A,V
,,,,,,,,,,,,
925,5130,2,24,,H2M24,118,43.6018725,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5134,4,1,,H4M1,118,43.63587117,II,DL,Dgap,A,D
,,,,,,,,,,,,
925,5135,1,22,,H1M22,118,43.64437083,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5135,1,23,,H1M23,118,43.64437083,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5136,1,21,,H1M21,118,43.6528705,III,TR,Lift,A,TR
,,,,,,,,,,,,
925,5136,5,3,,H5M3,118,43.6528705,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5136,6,13,,H6M13,118,43.6528705,III,VL,Lift,P,V
,,,,,,,,,,,,
925,5136,6,8,,H6M8,118,43.6528705,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5136,7,26,,H7M26,118,43.6528705,I,VA,Lift,P,V
,,,,,,,,,,,,
925,5136,7,13,,H7M13,118,43.6528705,III,VL,Lift,P,V
,,,,,,,,,,,,
925,5136,6,3,,H6M3,118,43.6528705,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5136,6,2,,H6M2,118,43.6528705,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5136,7,2,,H7M2,118,43.6528705,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5136,7,3,,H7M3,118,43.6528705,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5137,5,26,,H5M26,118,43.66137017,I,VA,Lift,P,V
,,,,,,,,,,,,
925,5137,5,13,,H5M13,118,43.66137017,III,VL,Lift,P,V
,,,,,,,,,,,,
925,5137,5,2,,H5M2,118,43.66137017,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5138,6,21,,H6M21,118,43.66986983,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5138,6,23,,H6M23,118,43.66986983,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5139,5,8,,H5M8,118,43.6783695,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5139,3,2,,H3M2,118,43.6783695,II,DL,Lift,A,D
,,,,,,,,,,,,
925,5139,3,1,,H3M1,118,43.6783695,II,DL,Lift,A,D
,,,,,,,,,,,,
925,5139,1,2,,H1M2,118,43.6783695,II,DL,Lift,A,D
,,,,,,,,,,,,
925,5140,1,4,,H1M4,118,43.68686917,II,DL,Lift,A,D
,,,,,,,,,,,,
925,5140,6,28,,H6M28,118,43.68686917,I,VO,Lift,P,V
,,,,,,,,,,,,
925,5141,6,25,,H6M25,118,43.69536883,I,TR,Lift,P,V
,,,,,,,,,,,,
925,5143,4,8,,H4M8,118,43.71236817,III,TR,Lift,A,TR
,,,,,,,,,,,,
925,5144,5,23,,H5M23,118,43.72086783,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5144,5,25,,H5M25,118,43.72086783,I,TR,Lift,P,V
,,,,,,,,,,,,
925,5145,4,21,,H4M21,118,43.7293675,III,TR,Lift,A,TR
,,,,,,,,,,,,
925,5146,4,22,,H4M22,118,43.73786717,III,TR,Lift,A,TR
,,,,,,,,,,,,
925,5146,4,23,,H4M23,118,43.73786717,III,TR,Lift,A,TR
,,,,,,,,,,,,
925,5146,3,21,,H3M21,118,43.73786717,III,TR,Lift,A,TR
,,,,,,,,,,,,
925,5147,5,22,,H5M22,118,43.74636683,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5147,4,25,,H4M25,118,43.74636683,I,TR,Dgap,A,V
,,,,,,,,,,,,
925,5147,4,28,,H4M28,118,43.74636683,I,VO,Dgap,A,V
,,,,,,,,,,,,
925,5147,2,8,,H2M8,118,43.74636683,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5147,3,21,,H3M21,118,43.74636683,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5147,3,23,,H3M23,118,43.74636683,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5147,3,24,,H3M24,118,43.74636683,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5147,2,10,,H2M10,118,43.74636683,II,DL,Dgap,A,D
,,,,,,,,,,,,
925,5148,3,25,,H3M25,118,43.7548665,I,TR,Dgap,A,V
,,,,,,,,,,,,
925,5158,5,23,,H5M23,119,43.83986317,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5159,5,22,,H5M22,119,43.84836283,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5159,5,24,,H5M24,119,43.84836283,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5159,6,21,,H6M21,119,43.84836283,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5159,6,23,,H6M23,119,43.84836283,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5162,4,21,,H4M21,119,43.87386183,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5162,4,22,,H4M22,119,43.87386183,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5162,4,23,,H4M23,119,43.87386183,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5164,5,25,,H5M25,119,43.89086117,I,TR,Dgap,P,V
,,,,,,,,,,,,
925,5164,5,28,,H5M28,119,43.89086117,I,VO,Dgap,P,V
,,,,,,,,,,,,
925,5164,4,25,,H4M25,119,43.89086117,I,TR,Dgap,A,V
,,,,,,,,,,,,
925,5164,4,28,,H4M28,119,43.89086117,I,VO,Dgap,A,V
,,,,,,,,,,,,
925,5164,4,24,,H4M24,119,43.89086117,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5165,5,2,,H5M2,119,43.89936083,II,DL,Dgap,P,D
,,,,,,,,,,,,
925,5165,4,2,,H4M2,119,43.89936083,II,DL,Dgap,A,D
,,,,,,,,,,,,
925,5165,3,2,,H3M2,119,43.89936083,II,DL,Dgap,A,D
,,,,,,,,,,,,
925,5165,3,8,,H3M8,119,43.89936083,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5165,3,21,,H3M21,119,43.89936083,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5165,3,22,,H3M22,119,43.89936083,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5165,3,23,,H3M23,119,43.89936083,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5165,3,24,,H3M24,119,43.89936083,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5166,3,25,,H3M25,119,43.9078605,I,TR,Dgap,A,V
,,,,,,,,,,,,
925,5166,3,28,,H3M28,119,43.9078605,I,VO,Dgap,A,V
,,,,,,,,,,,,
925,5167,2,22,,H2M22,119,43.91636017,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5167,2,23,,H2M23,119,43.91636017,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5168,2,8,,H2M8,119,43.92485983,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5168,2,21,,H2M21,119,43.92485983,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5168,2,28,,H2M28,119,43.92485983,I,VO,Dgap,A,V
,,,,,,,,,,,,
925,5169,2,24,,H2M24,119,43.9333595,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5172,1,23,,H1M23,119,43.9588585,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5173,1,22,,H1M22,119,43.96735817,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5173,1,21,,H1M21,119,43.96735817,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5175,2,1,,H2M1,119,43.9843575,II,DL,Lift,A,D
,,,,,,,,,,,,
925,5175,6,3,,H6M3,119,43.9843575,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5175,7,26,,H7M26,119,43.9843575,I,VA,Lift,P,V
,,,,,,,,,,,,
925,5175,7,13,,H7M13,119,43.9843575,III,VL,Lift,P,V
,,,,,,,,,,,,
925,5175,6,8,,H6M8,119,43.9843575,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5176,6,13,,H6M13,119,43.99285717,III,VL,Lift,P,V
,,,,,,,,,,,,
925,5176,5,3,,H5M3,119,43.99285717,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5176,7,3,,H7M3,119,43.99285717,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5176,7,2,,H7M2,119,43.99285717,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5176,6,26,,H6M26,119,43.99285717,I,VA,Lift,P,V
,,,,,,,,,,,,
925,5177,5,13,,H5M13,119,44.00135683,III,VL,Lift,P,V
,,,,,,,,,,,,
925,5177,5,2,,H5M2,119,44.00135683,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5177,6,1,,H6M1,119,44.00135683,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5178,5,26,,H5M26,119,44.0098565,I,VA,Lift,P,V
,,,,,,,,,,,,
925,5178,5,10,,H5M10,119,44.0098565,II,DL,Lift,P,D
,,,,,,,,,,,,
925,5178,6,21,,H6M21,119,44.0098565,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5178,6,23,,H6M23,119,44.0098565,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5178,5,8,,H5M8,119,44.0098565,III,TR,Lift,P,TR
,,,,,,,,,,,,
925,5178,6,28,,H6M28,119,44.0098565,I,VO,Lift,P,V
,,,,,,,,,,,,
925,5178,6,25,,H6M25,119,44.0098565,I,TR,Lift,P,V
,,,,,,,,,,,,
925,5180,4,8,,H4M8,119,44.02685583,III,TR,Lift,A,TR
,,,,,,,,,,,,
925,5196,5,22,,H5M22,120,44.1628505,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5196,5,23,,H5M23,120,44.1628505,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5197,5,24,,H5M24,120,44.17135017,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5198,3,3,,H3M3,120,44.17984983,II,DL,Dgap,A,D
,,,,,,,,,,,,
925,5198,4,21,,H4M21,120,44.17984983,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5198,4,22,,H4M22,120,44.17984983,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5198,4,23,,H4M23,120,44.17984983,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5199,6,21,,H6M21,120,44.1883495,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5199,6,23,,H6M23,120,44.1883495,III,TR,Dgap,P,TR
,,,,,,,,,,,,
925,5200,3,24,,H3M24,120,44.19684917,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5201,3,22,,H3M22,120,44.20534883,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5201,3,23,,H3M23,120,44.20534883,III,TR,Dgap,A,TR
,,,,,,,,,,,,
925,5202,3,21,,H3M21,120,44.2138485,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5203,5,2,,H5M2,120,44.22234817,II,DL,Swing,P,D
,,,,,,,,,,,,
925,5203,6,13,,H6M13,120,44.22234817,III,VL,Swing,P,V
,,,,,,,,,,,,
925,5204,6,8,,H6M8,120,44.23084783,III,TR,Swing,P,TR
,,,,,,,,,,,,
925,5204,5,13,,H5M13,120,44.23084783,III,VL,Swing,P,V
,,,,,,,,,,,,
925,5204,6,26,,H6M26,120,44.23084783,I,VA,Swing,P,V
,,,,,,,,,,,,
925,5204,6,3,,H6M3,120,44.23084783,II,DL,Swing,P,D
,,,,,,,,,,,,
925,5204,6,2,,H6M2,120,44.23084783,II,DL,Swing,P,D
,,,,,,,,,,,,
925,5204,5,3,,H5M3,120,44.23084783,II,DL,Swing,P,D
,,,,,,,,,,,,
925,5204,5,10,,H5M10,120,44.23084783,II,DL,Swing,P,D
,,,,,,,,,,,,
925,5204,5,8,,H5M8,120,44.23084783,III,TR,Swing,P,TR
,,,,,,,,,,,,
925,5205,5,28,,H5M28,120,44.2393475,I,VO,Swing,P,V
,,,,,,,,,,,,
925,5205,5,28,,H5M28,120,44.2393475,I,VO,Swing,P,V
,,,,,,,,,,,,
925,5205,6,10,,H6M10,120,44.2393475,II,DL,Swing,P,D
,,,,,,,,,,,,
925,5205,5,1,,H5M1,120,44.2393475,II,DL,Swing,P,D
,,,,,,,,,,,,
925,5205,4,8,,H4M8,120,44.2393475,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5205,5,26,,H5M26,120,44.2393475,I,VA,Swing,P,V
,,,,,,,,,,,,
925,5206,4,2,,H4M2,120,44.24784717,II,DL,Swing,A,D
,,,,,,,,,,,,
925,5207,4,13,,H4M13,120,44.25634683,III,VL,Swing,A,V
,,,,,,,,,,,,
925,5207,4,1,,H4M1,120,44.25634683,II,DL,Swing,A,D
,,,,,,,,,,,,
925,5207,3,13,,H3M13,120,44.25634683,III,VL,Swing,A,V
,,,,,,,,,,,,
925,5208,4,12,,H4M12,120,44.2648465,III,VL,Swing,A,V
,,,,,,,,,,,,
925,5209,2,3,,H2M3,120,44.27334617,II,DL,Swing,A,D
,,,,,,,,,,,,
925,5209,4,3,,H4M3,120,44.27334617,II,DL,Swing,A,D
,,,,,,,,,,,,
925,5210,3,10,,H3M10,120,44.28184583,II,DL,Swing,A,D
,,,,,,,,,,,,
925,5211,2,8,,H2M8,120,44.2903455,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5211,3,8,,H3M8,120,44.2903455,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5211,3,2,,H3M2,120,44.2903455,II,DL,Swing,A,D
,,,,,,,,,,,,
925,5211,4,26,,H4M26,120,44.2903455,I,VA,Swing,A,V
,,,,,,,,,,,,
925,5211,1,22,,H1M22,120,44.2903455,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5212,4,1,,H4M1,120,44.29884517,II,DL,Swing,A,D
,,,,,,,,,,,,
925,5212,3,26,,H3M26,120,44.29884517,I,VA,Swing,A,V
,,,,,,,,,,,,
925,5212,2,22,,H2M22,120,44.29884517,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5212,2,23,,H2M23,120,44.29884517,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5213,2,4,,H2M4,120,44.30734483,II,DL,Swing,A,D
,,,,,,,,,,,,
925,5213,3,12,,H3M12,120,44.30734483,III,VL,Swing,A,V
,,,,,,,,,,,,
925,5213,2,2,,H2M2,120,44.30734483,II,DL,Swing,A,D
,,,,,,,,,,,,
925,5213,2,26,,H2M26,120,44.30734483,I,VA,Swing,A,V
,,,,,,,,,,,,
925,5213,1,23,,H1M23,120,44.30734483,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5215,1,21,,H1M21,120,44.32434417,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5216,1,4,,H1M4,120,44.33284383,II,DL,Swing,A,D
,,,,,,,,,,,,
925,5218,2,28,,H2M28,120,44.34984317,I,VO,Swing,A,V
,,,,,,,,,,,,
925,5221,5,22,,H5M22,120,44.37534217,III,TR,Swing,P,TR
,,,,,,,,,,,,
925,5221,5,23,,H5M23,120,44.37534217,III,TR,Swing,P,TR
,,,,,,,,,,,,
925,5221,5,24,,H5M24,120,44.37534217,III,TR,Swing,P,TR
,,,,,,,,,,,,
925,5222,4,21,,H4M21,120,44.38384183,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5222,4,22,,H4M22,120,44.38384183,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5222,4,23,,H4M23,120,44.38384183,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5222,4,24,,H4M24,120,44.38384183,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5223,3,24,,H3M24,120,44.3923415,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5223,3,24,,H3M24,120,44.3923415,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5234,3,3,,H3M3,121,44.48583783,II,DL,Swing,A,D
,,,,,,,,,,,,
925,5234,4,3,,H4M3,121,44.48583783,II,DL,Swing,A,D
,,,,,,,,,,,,
925,5235,2,24,,H2M24,121,44.4943375,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5235,1,22,,H1M22,121,44.4943375,III,TR,Swing,A,TR
,,,,,,,,,,,,
925,5235,1,23,,H1M23,121,44.4943375,III,TR,Swing,A,TR
,,,,,,,,,,,,
